"TWLO","Twilio Inc.","274","$43.97B","2016","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/twlo",""
"TRWH","Twin River Worldwide Holdings, Inc.","n/a","n/a","n/a","Consumer Services","Hotels/Resorts","https://old.nasdaq.com/symbol/trwh",""
"TWTR","Twitter, Inc.","43.19","$34.35B","2013","Technology","Computer Software: Programming, Data Processing","https://old.nasdaq.com/symbol/twtr",""
"TWO","Two Harbors Investments Corp","5.77","$1.58B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/two",""
"TWO^A","Two Harbors Investments Corp","22.95","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^a",""
"TWO^B","Two Harbors Investments Corp","22.11","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^b",""
"TWO^C","Two Harbors Investments Corp","21.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^c",""
"TWO^D","Two Harbors Investments Corp","23.31","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^d",""
"TWO^E","Two Harbors Investments Corp","22.52","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/two^e",""
"TYL","Tyler Technologies, Inc.","420.42","$16.95B","n/a","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/tyl",""
"TSN","Tyson Foods, Inc.","60.35","$21.98B","n/a","Consumer Non-Durables","Meat/Poultry/Fish","https://old.nasdaq.com/symbol/tsn",""
"USB","U.S. Bancorp","44.16","$66.52B","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb",""
"USB^A","U.S. Bancorp","901.75","n/a","n/a","Finance","Major Banks","https://old.nasdaq.com/symbol/usb^a",""
"USB^H","U.S. Bancorp","23.24","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^h",""
"USB^M","U.S. Bancorp","26.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^m",""
"USB^O","U.S. Bancorp","25.5","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^o",""
"USB^P","U.S. Bancorp","27.64","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^p",""
"USB^Q","U.S. Bancorp","24.16","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/usb^q",""
"USPH","U.S. Physical Therapy, Inc.","111.6","$1.43B","1992","Health Care","Medical/Nursing Services","https://old.nasdaq.com/symbol/usph",""
"SLCA","U.S. Silica Holdings, Inc.","3.22","$238.12M","2012","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/slca",""
"USX","U.S. Xpress Enterprises, Inc.","7.3","$361.96M","2018","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/usx",""
"UBER","Uber Technologies, Inc.","48.18","$84.44B","2019","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/uber",""
"UI","Ubiquiti Inc.","257.01","$16.15B","n/a","Technology","Radio And Television Broadcasting And Communications Equipment","https://old.nasdaq.com/symbol/ui",""
"UBS","UBS AG","13.53","$48.54B","2014","Finance","Major Banks","https://old.nasdaq.com/symbol/ubs",""
"UDR","UDR, Inc.","38.15","$11.23B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/udr",""
"UGI","UGI Corporation","34.36","$7.16B","n/a","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/ugi",""
"UGP","Ultrapar Participacoes S.A.","3.66","$3.98B","n/a","Public Utilities","Oil/Gas Transmission","https://old.nasdaq.com/symbol/ugp",""
"UMH","UMH Properties, Inc.","14.17","$591.02M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/umh",""
"UMH^C","UMH Properties, Inc.","25.77","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^c",""
"UMH^D","UMH Properties, Inc.","25.05","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/umh^d",""
"UA","Under Armour, Inc.","13.52","$6.15B","2016","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/ua",""
"UAA","Under Armour, Inc.","15.37","$6.99B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/uaa",""
"UFI","Unifi, Inc.","15.44","$284.93M","n/a","Consumer Non-Durables","Textiles","https://old.nasdaq.com/symbol/ufi",""
"UNF","Unifirst Corporation","181.3","$3.43B","n/a","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/unf",""
"UN","Unilever NV","61","$159.9B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/un",""
"UL","Unilever PLC","61.23","$160.5B","n/a","Basic Industries","Package Goods/Cosmetics","https://old.nasdaq.com/symbol/ul",""
"UNP","Union Pacific Corporation","198","$133.43B","n/a","Transportation","Railroads","https://old.nasdaq.com/symbol/unp",""
"UIS","Unisys Corporation","13.4","$844.71M","n/a","Technology","EDP Services","https://old.nasdaq.com/symbol/uis",""
"UMC","United Microelectronics Corporation","5.68","$13.77B","n/a","Technology","Semiconductors","https://old.nasdaq.com/symbol/umc",""
"UNFI","United Natural Foods, Inc.","16.11","$883.47M","2019","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/unfi",""
"UPS","United Parcel Service, Inc.","163.22","$141.09B","1999","Transportation","Trucking Freight/Courier Services","https://old.nasdaq.com/symbol/ups",""
"URI","United Rentals, Inc.","205.82","$14.85B","1997","Technology","Diversified Commercial Services","https://old.nasdaq.com/symbol/uri",""
"USM","United States Cellular Corporation","30.78","$2.65B","1988","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/usm",""
"UZA","United States Cellular Corporation","25.622","n/a","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uza",""
"UZB","United States Cellular Corporation","26.04","n/a","2014","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzb",""
"UZC","United States Cellular Corporation","25.65","n/a","2015","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzc",""
"UZD","United States Cellular Corporation","26.74","n/a","2020","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/uzd",""
"X","United States Steel Corporation","10.53","$2.32B","n/a","Basic Industries","Steel/Iron Ore","https://old.nasdaq.com/symbol/x",""
"UNH","UnitedHealth Group Incorporated","350","$332.09B","n/a","Health Care","Medical Specialities","https://old.nasdaq.com/symbol/unh",""
"UTL","UNITIL Corporation","33.17","$497.79M","n/a","Public Utilities","Power Generation","https://old.nasdaq.com/symbol/utl",""
"U","Unity Software Inc.","102.85","$27.09B","2020","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/u",""
"UNVR","Univar Solutions Inc.","17.64","$2.98B","2015","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/unvr",""
"UVV","Universal Corporation","42.44","$1.04B","n/a","Consumer Services","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/uvv",""
"UHT","Universal Health Realty Income Trust","58.04","$799.24M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uht",""
"UHS","Universal Health Services, Inc.","126.77","$10.77B","n/a","Health Care","Hospital/Nursing Management","https://old.nasdaq.com/symbol/uhs",""
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","13.1","$410.48M","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/uve",""
"UTI","Universal Technical Institute Inc","5.69","$185.55M","2003","Consumer Services","Other Consumer Services","https://old.nasdaq.com/symbol/uti",""
"UNM","Unum Group","20.73","$4.22B","n/a","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unm",""
"UNMA","Unum Group","26.94","n/a","2018","Finance","Accident &Health Insurance","https://old.nasdaq.com/symbol/unma",""
"UE","Urban Edge Properties","12.13","$1.42B","2015","Finance","Real Estate","https://old.nasdaq.com/symbol/ue",""
"UBA","Urstadt Biddle Properties Inc.","11.15","$446.75M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/uba",""
"UBP","Urstadt Biddle Properties Inc.","10.13","$405.88M","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ubp",""
"UBP^H","Urstadt Biddle Properties Inc.","24.36","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^h",""
"UBP^K","Urstadt Biddle Properties Inc.","23.5094","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ubp^k",""
"USFD","US Foods Holding Corp.","30.07","$6.64B","2016","Consumer Non-Durables","Food Distributors","https://old.nasdaq.com/symbol/usfd",""
"USAC","USA Compression Partners, LP","10.38","$1.01B","2013","Public Utilities","Natural Gas Distribution","https://old.nasdaq.com/symbol/usac",""
"USNA","USANA Health Sciences, Inc.","74.12","$1.56B","n/a","Consumer Durables","Specialty Chemicals","https://old.nasdaq.com/symbol/usna",""
"USDP","USD Partners LP","2.95","$79.19M","2014","Transportation","Railroads","https://old.nasdaq.com/symbol/usdp",""
"BIF","USLIFE Income Fund, Inc.","10.33","$1.02B","n/a","n/a","n/a","https://old.nasdaq.com/symbol/bif",""
"UTZ","Utz Brands Inc ","17.01","$2.05B","2018","Consumer Non-Durables","Packaged Foods","https://old.nasdaq.com/symbol/utz",""
"UTZ.WS","Utz Brands Inc ","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/utz.ws",""
"VFC","V.F. Corporation","77.81","$30.35B","n/a","Consumer Non-Durables","Apparel","https://old.nasdaq.com/symbol/vfc",""
"EGY","VAALCO Energy, Inc. ","1.04","$59.75M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/egy",""
"MTN","Vail Resorts, Inc.","269.85","$10.87B","1997","Consumer Services","Services-Misc. Amusement & Recreation","https://old.nasdaq.com/symbol/mtn",""
"VALE","VALE S.A.","11.8","$60.53B","n/a","Basic Industries","Precious Metals","https://old.nasdaq.com/symbol/vale",""
"VLO","Valero Energy Corporation","50.08","$20.42B","n/a","Energy","Integrated oil Companies","https://old.nasdaq.com/symbol/vlo",""
"VHI","Valhi, Inc.","13.68","$386.78M","n/a","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vhi",""
"VMI","Valmont Industries, Inc.","154.29","$3.28B","n/a","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vmi",""
"VVV","Valvoline Inc.","22.24","$4.12B","2016","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vvv",""
"VAPO","Vapotherm, Inc.","23.44","$601.5M","2018","Health Care","Medical/Dental Instruments","https://old.nasdaq.com/symbol/vapo",""
"VAR","Varian Medical Systems, Inc.","172.98","$15.77B","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","https://old.nasdaq.com/symbol/var",""
"VGR","Vector Group Ltd.","10.58","$1.62B","n/a","Consumer Non-Durables","Farming/Seeds/Milling","https://old.nasdaq.com/symbol/vgr",""
"VEC","Vectrus, Inc.","41.96","$487.58M","2014","Consumer Services","Diversified Commercial Services","https://old.nasdaq.com/symbol/vec",""
"VEDL","Vedanta  Limited","5.7","$5.3B","2013","Capital Goods","Metal Fabrications","https://old.nasdaq.com/symbol/vedl",""
"VEEV","Veeva Systems Inc.","269.04","$40.58B","2013","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/veev",""
"VEL","Velocity Financial, Inc.","5.11","$102.65M","2020","Finance","Finance: Consumer Services","https://old.nasdaq.com/symbol/vel",""
"VNTR","Venator Materials PLC","1.93","$206.01M","2017","Basic Industries","Major Chemicals","https://old.nasdaq.com/symbol/vntr",""
"VTR","Ventas, Inc.","46.85","$17.48B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vtr",""
"VNE","Veoneer, Inc.","17.68","$1.97B","2018","Capital Goods","Auto Parts:O.E.M.","https://old.nasdaq.com/symbol/vne",""
"VER","VEREIT Inc.","7.19","$7.85B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/ver",""
"VER^F","VEREIT Inc.","25.285","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ver^f",""
"VRTV","Veritiv Corporation","20.85","$331.38M","2014","Consumer Services","Paper","https://old.nasdaq.com/symbol/vrtv",""
"VZ","Verizon Communications Inc.","59.84","$247.62B","n/a","Public Utilities","Telecommunications Equipment","https://old.nasdaq.com/symbol/vz",""
"VET","Vermilion Energy Inc.","3.29","$520.81M","n/a","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vet",""
"VRS","Verso Corporation","8.86","$298.31M","2016","Basic Industries","Paper","https://old.nasdaq.com/symbol/vrs",""
"VCIF","Vertical Capital Income Fund","9.996","$103.76M","2019","n/a","n/a","https://old.nasdaq.com/symbol/vcif",""
"VERT.U","Vertiv Holdings, LLC","n/a","n/a","2018","n/a","n/a","https://old.nasdaq.com/symbol/vert.u",""
"VRT","Vertiv Holdings, LLC","16.9","$5.55B","2018","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vrt",""
"VRT.WS","Vertiv Holdings, LLC","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vrt.ws",""
"VGAC.U","VG Acquisition Corp.","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/vgac.u",""
"VIAO","VIA optronics AG","10.4","$235.6M","2020","Technology","Semiconductors","https://old.nasdaq.com/symbol/viao",""
"VVI","Viad Corp","25.84","$527.95M","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/vvi",""
"VICI","VICI Properties Inc.","23.82","$12.78B","2018","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vici",""
"VNCE","Vince Holding Corp.","4.28","$50.49M","2013","Consumer Services","Clothing/Shoe/Accessory Stores","https://old.nasdaq.com/symbol/vnce",""
"VIPS","Vipshop Holdings Limited","21.4","$14.47B","2012","Consumer Services","Catalog/Specialty Distribution","https://old.nasdaq.com/symbol/vips",""
"SPCE","Virgin Galactic Holdings, Inc.","20.45","$4.3B","2017","Consumer Services","Transportation Services","https://old.nasdaq.com/symbol/spce",""
"VHC","VirnetX Holding Corp","5.26","$373.77M","n/a","Miscellaneous","Multi-Sector Companies","https://old.nasdaq.com/symbol/vhc",""
"VGI","Virtus Global Multi-Sector Income Fund","11.13","$125.85M","2012","n/a","n/a","https://old.nasdaq.com/symbol/vgi",""
"ZTR","Virtus Total Return Fund Inc.","8","$197.3M","1988","n/a","n/a","https://old.nasdaq.com/symbol/ztr",""
"V","Visa Inc.","212.68","$466.11B","n/a","Miscellaneous","Business Services","https://old.nasdaq.com/symbol/v",""
"VSH","Vishay Intertechnology, Inc.","18.06","$2.61B","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vsh",""
"VPG","Vishay Precision Group, Inc.","27.92","$379.02M","n/a","Capital Goods","Electrical Products","https://old.nasdaq.com/symbol/vpg",""
"VIST","Vista Oil & Gas, S.A.B. de C.V.","2.45","$214.75M","2019","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/vist",""
"VSTO","Vista Outdoor Inc.","20.35","$1.19B","2015","Capital Goods","Ordnance And Accessories","https://old.nasdaq.com/symbol/vsto",""
"VST","Vistra Corp.","18.91","$9.25B","n/a","Public Utilities","Electric Utilities: Central","https://old.nasdaq.com/symbol/vst",""
"VST.WS.A","Vistra Energy Corp.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vst.ws.a",""
"VVNT","Vivint Smart Home, Inc.","18.82","$3.74B","2017","Finance","Business Services","https://old.nasdaq.com/symbol/vvnt",""
"VVNT.WS","Vivint Smart Home, Inc.","n/a","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vvnt.ws",""
"VMW","Vmware, Inc.","140.86","$59.18B","2007","Technology","Computer Software: Prepackaged Software","https://old.nasdaq.com/symbol/vmw",""
"VOC","VOC Energy Trust","1.78","$30.26M","2011","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/voc",""
"VCRA","Vocera Communications, Inc.","32.8","$1.07B","2012","Capital Goods","Telecommunications Equipment","https://old.nasdaq.com/symbol/vcra",""
"VNT","Vontier Corporation","28.54","$4.81B","2020","Capital Goods","Industrial Machinery/Components","https://old.nasdaq.com/symbol/vnt",""
"VNO","Vornado Realty Trust","38.69","$7.4B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/vno",""
"VNO^K","Vornado Realty Trust","25.18","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^k",""
"VNO^L","Vornado Realty Trust","25.041","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^l",""
"VNO^M","Vornado Realty Trust","25.15","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/vno^m",""
"IAE","Voya Asia Pacific High Dividend Equity Income Fund","8.18","$97.33M","2007","n/a","n/a","https://old.nasdaq.com/symbol/iae",""
"IHD","Voya Emerging Markets High Income Dividend Equity Fund","6.96","$132.51M","2011","n/a","n/a","https://old.nasdaq.com/symbol/ihd",""
"VOYA","Voya Financial, Inc.","53.43","$6.75B","2013","Finance","Life Insurance","https://old.nasdaq.com/symbol/voya",""
"VOYA^B","Voya Financial, Inc.","29.67","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/voya^b",""
"IGA","Voya Global Advantage and Premium Opportunity Fund","8.45","$154.68M","2005","n/a","n/a","https://old.nasdaq.com/symbol/iga",""
"IGD","Voya Global Equity Dividend and Premium Opportunity Fund","4.97","$482.47M","2005","n/a","n/a","https://old.nasdaq.com/symbol/igd",""
"IDE","Voya Infrastructure, Industrials and Materials Fund","10.03","$193.37M","2010","n/a","n/a","https://old.nasdaq.com/symbol/ide",""
"IID","Voya International High Dividend Equity Income Fund","4.37","$36.82M","2007","n/a","n/a","https://old.nasdaq.com/symbol/iid",""
"IRR","Voya Natural Resources Equity Income Fund","2.49","$56.61M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/irr",""
"PPR","Voya Prime Rate Trust","4.34","$638.55M","n/a","n/a","n/a","https://old.nasdaq.com/symbol/ppr",""
"VMC","Vulcan Materials Company","135.68","$17.97B","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","https://old.nasdaq.com/symbol/vmc",""
"VYGG.U","Vy Global Growth","n/a","n/a","2020","n/a","n/a","https://old.nasdaq.com/symbol/vygg.u",""
"WTI","W&T Offshore, Inc.","1.69","$239.6M","2005","Energy","Oil & Gas Production","https://old.nasdaq.com/symbol/wti",""
"WPC","W. P. Carey Inc.","66.72","$11.7B","n/a","Consumer Services","Real Estate Investment Trusts","https://old.nasdaq.com/symbol/wpc",""
"WRB","W.R. Berkley Corporation","69.22","$12.34B","n/a","Finance","Property-Casualty Insurers","https://old.nasdaq.com/symbol/wrb",""
"WRB^C","W.R. Berkley Corporation","25.93","n/a","n/a","n/a","n/a","https://old.nasdaq.com/symbol/wrb^c",""
